CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
23240,1031,1,77.32,3,2,2,Potential
23514,1031,1,77.32,3,2,2,Potential
24545,1031,1,77.32,3,2,2,Potential
18682,1031,1,77.34,3,2,2,Potential
18886,1031,1,77.34,3,2,2,Potential
19126,1031,1,77.34,3,2,2,Potential
27724,1031,1,77.34,3,2,2,Potential
13168,1031,1,82.85,3,2,2,Potential
20900,1031,1,87.25,3,2,2,Potential
23671,1031,1,214.35,3,2,2,Potential
27856,1031,1,639.2,3,2,3,Loyal
23516,1031,1,662.41,3,2,3,Loyal
24197,1031,1,1276.81,3,2,3,Loyal
21160,1031,1,1961.89,3,3,3,Loyal
12894,1031,2,54.12,3,3,1,Potential
12329,1031,2,131.45,3,3,2,Loyal
25832,1031,2,2045.2,3,3,3,Loyal
26023,1031,2,2118.79,3,3,3,Loyal
25960,1031,2,2163.0,3,3,3,Loyal
17971,1031,2,2690.76,3,3,3,Loyal
17981,1031,2,3296.59,3,3,4,Champion
15984,1031,2,3453.08,3,4,4,Champion
12624,1031,2,4838.88,3,4,4,Champion
17249,1031,2,4891.55,3,4,4,Champion
27017,1031,2,4974.86,3,4,4,Champion
13628,1031,3,211.33,3,4,2,Loyal
14275,1031,3,5700.0,3,4,4,Champion
14230,1031,3,6256.4,3,4,4,Champion
12620,1031,3,7161.53,3,4,4,Champion
16598,1031,3,7880.2,3,4,4,Champion
12295,1031,4,192.46,3,4,2,Loyal
17377,1032,1,5.51,3,1,1,New Customer
27158,1032,1,6.94,3,1,1,New Customer
25239,1032,1,8.04,3,1,1,New Customer
21260,1032,1,16.55,3,1,1,New Customer
24659,1032,1,16.83,3,1,1,New Customer
20738,1032,1,26.49,3,1,1,New Customer
13950,1032,1,26.82,3,1,1,New Customer
21119,1032,1,28.16,3,1,1,New Customer
29437,1032,1,28.16,3,1,1,New Customer
25581,1032,1,38.09,3,1,1,New Customer
21539,1032,1,38.65,3,1,1,New Customer
22223,1032,1,38.65,3,1,1,New Customer
20943,1032,1,41.18,3,1,1,New Customer
16279,1032,1,54.11,3,1,1,New Customer
23349,1032,1,72.87,3,2,2,Potential
25293,1032,1,74.69,3,2,2,Potential
21457,1032,1,77.32,3,2,2,Potential
19551,1032,1,77.34,3,2,2,Potential
26157,1032,1,77.34,3,2,2,Potential
12393,1032,1,82.3,3,2,2,Potential
22075,1032,1,159.62,3,2,2,Potential
24024,1032,1,666.86,3,2,3,Loyal
29455,1032,1,830.23,3,2,3,Loyal
18085,1032,1,1950.28,3,3,3,Loyal
13270,1032,1,2646.42,3,3,3,Loyal
24789,1032,1,2673.06,3,3,3,Loyal
24384,1032,1,2683.0,3,3,3,Loyal
17625,1032,1,2687.3,3,3,3,Loyal
16699,1032,2,74.68,3,3,2,Loyal
16694,1032,2,86.41,3,3,2,Loyal
14194,1032,2,186.67,3,3,2,Loyal
18382,1032,2,226.46,3,3,2,Loyal
12575,1032,2,2948.23,3,3,3,Loyal
15565,1032,2,3425.46,3,4,4,Champion
18164,1032,2,3680.11,3,4,4,Champion
17216,1032,2,3724.29,3,4,4,Champion
23658,1032,2,4349.88,3,4,4,Champion
29258,1032,2,4784.22,3,4,4,Champion
29252,1032,2,4850.5,3,4,4,Champion
26723,1032,2,4936.2,3,4,4,Champion
27096,1032,2,4961.98,3,4,4,Champion
26536,1032,2,4989.04,3,4,4,Champion
16466,1032,2,5110.53,3,4,4,Champion
25951,1032,2,5197.16,3,4,4,Champion
23846,1032,2,5335.06,3,4,4,Champion
12789,1032,2,6608.14,3,4,4,Champion
12665,1032,3,82.37,3,4,2,Loyal
14683,1032,3,109.34,3,4,2,Loyal
15921,1032,3,7236.97,3,4,4,Champion
28123,1033,1,5.51,3,1,1,New Customer
26334,1033,1,30.14,3,1,1,New Customer
23337,1033,1,33.14,3,1,1,New Customer
28582,1033,1,38.66,3,1,1,New Customer
21318,1033,1,40.84,3,1,1,New Customer
20273,1033,1,44.18,3,1,1,New Customer
25696,1033,1,47.48,3,1,1,New Customer
17438,1033,1,66.28,3,2,2,Potential
19151,1033,1,77.34,3,2,2,Potential
19866,1033,1,77.34,3,2,2,Potential
22762,1033,1,104.38,3,2,2,Potential
23186,1033,1,606.62,3,2,2,Potential
16093,1033,1,613.24,3,2,3,Loyal
27597,1033,1,623.45,3,2,3,Loyal
27885,1033,1,666.86,3,2,3,Loyal
21141,1033,1,1276.81,3,2,3,Loyal
21143,1033,1,1276.81,3,2,3,Loyal
17871,1033,1,1911.62,3,3,3,Loyal
24792,1033,1,2673.06,3,3,3,Loyal
16776,1033,1,2699.9,3,3,3,Loyal
23666,1033,1,2710.61,3,3,3,Loyal
15465,1033,2,44.45,3,3,1,Potential
15731,1033,2,66.28,3,3,2,Loyal
17252,1033,2,102.73,3,3,2,Loyal
14938,1033,2,119.31,3,3,2,Loyal
11141,1033,2,125.93,3,3,2,Loyal
13815,1033,2,126.58,3,3,2,Loyal
11694,1033,2,142.51,3,3,2,Loyal
12191,1033,2,271.24,3,3,2,Loyal
14747,1033,2,1661.45,3,3,3,Loyal
14755,1033,2,1759.79,3,3,3,Loyal
25828,1033,2,2070.3,3,3,3,Loyal
15209,1033,2,3222.8,3,3,4,Champion
15915,1033,2,3428.79,3,4,4,Champion
15568,1033,2,3439.83,3,4,4,Champion
15540,1033,2,3453.08,3,4,4,Champion
15937,1033,2,3475.51,3,4,4,Champion
15972,1033,2,3479.58,3,4,4,Champion
14539,1033,2,3615.36,3,4,4,Champion
26649,1033,2,4898.65,3,4,4,Champion
26705,1033,2,4923.32,3,4,4,Champion
17916,1033,2,5290.45,3,4,4,Champion
11945,1033,2,6531.16,3,4,4,Champion
13198,1033,3,127.02,3,4,2,Loyal
14300,1033,3,5881.62,3,4,4,Champion
11489,1033,3,8980.9,3,4,4,Champion
14200,1033,4,10411.21,3,4,4,Champion
18750,1034,1,5.51,3,1,1,New Customer
12649,1034,1,9.93,3,1,1,New Customer
26045,1034,1,30.14,3,1,1,New Customer
27398,1034,1,30.69,3,1,1,New Customer
24724,1034,1,32.02,3,1,1,New Customer
14767,1034,1,33.07,3,1,1,New Customer
14393,1034,1,35.33,3,1,1,New Customer
11442,1034,1,38.66,3,1,1,New Customer
23304,1034,1,41.18,3,1,1,New Customer
20792,1034,1,44.18,3,1,1,New Customer
27632,1034,1,44.18,3,1,1,New Customer
22214,1034,1,46.72,3,1,1,New Customer
21744,1034,1,55.22,3,1,1,New Customer
22723,1034,1,77.32,3,2,2,Potential
25621,1034,1,99.42,3,2,2,Potential
14509,1034,1,181.21,3,2,2,Potential
24716,1034,1,620.92,3,2,3,Loyal
23370,1034,1,622.97,3,2,3,Loyal
29291,1034,1,623.75,3,2,3,Loyal
23222,1034,1,635.35,3,2,3,Loyal
16126,1034,1,640.87,3,2,3,Loyal
23701,1034,1,650.8,3,2,3,Loyal
21482,1034,1,1248.08,3,2,3,Loyal
28555,1034,1,1253.59,3,2,3,Loyal
21369,1034,1,1276.81,3,2,3,Loyal
21486,1034,1,1276.81,3,2,3,Loyal
28554,1034,1,1276.81,3,2,3,Loyal
21357,1034,1,1332.04,3,2,3,Loyal
18551,1034,1,1889.53,3,3,3,Loyal
18409,1034,1,1909.74,3,3,3,Loyal
18227,1034,1,1911.62,3,3,3,Loyal
18233,1034,1,1914.15,3,3,3,Loyal
25478,1034,1,1918.26,3,3,3,Loyal
18360,1034,1,1934.83,3,3,3,Loyal
25634,1034,1,1934.83,3,3,3,Loyal
16148,1034,1,2563.59,3,3,3,Loyal
16105,1034,1,2609.95,3,3,3,Loyal
27868,1034,1,2673.06,3,3,3,Loyal
28734,1034,1,2673.06,3,3,3,Loyal
17110,1034,2,52.22,3,3,1,Potential
17317,1034,2,142.49,3,3,2,Loyal
15922,1034,2,163.76,3,3,2,Loyal
17409,1034,2,243.01,3,3,2,Loyal
26660,1034,2,2163.0,3,3,3,Loyal
20874,1034,2,2168.52,3,3,3,Loyal
26135,1034,2,2174.03,3,3,3,Loyal
18009,1034,2,2690.76,3,3,3,Loyal
17987,1034,2,2707.34,3,3,3,Loyal
17996,1034,2,2711.76,3,3,3,Loyal
18200,1034,2,4586.34,3,4,4,Champion
15135,1034,2,4841.44,3,4,4,Champion
27114,1034,2,4933.25,3,4,4,Champion
15586,1034,2,4938.65,3,4,4,Champion
13086,1034,2,5310.21,3,4,4,Champion
14502,1034,3,135.1,3,4,2,Loyal
14897,1034,3,216.88,3,4,2,Loyal
14566,1034,3,443.65,3,4,2,Loyal
13006,1034,3,7472.17,3,4,4,Champion
12698,1034,3,7499.36,3,4,4,Champion
12689,1034,3,7565.85,3,4,4,Champion
12061,1034,4,154.89,3,4,2,Loyal
29502,1034,4,1291.88,3,4,3,Champion
29650,1034,4,1720.88,3,4,3,Champion
29829,1034,4,3017.57,3,4,3,Champion
29648,1034,4,3876.89,3,4,4,Champion
29694,1034,4,5131.39,3,4,4,Champion
29850,1034,4,8381.69,3,4,4,Champion
29602,1034,4,9613.38,3,4,4,Champion
29591,1034,4,20867.01,3,4,4,Champion
29871,1034,4,24125.57,3,4,4,Champion
29874,1034,4,25614.02,3,4,4,Champion
29970,1034,4,30177.34,3,4,4,Champion
29631,1034,4,30395.44,3,4,4,Champion
29634,1034,4,34605.0,3,4,4,Champion
29670,1034,4,34882.52,3,4,4,Champion
29656,1034,4,44104.2,3,4,4,Champion
29671,1034,4,52748.3,3,4,4,Champion
29776,1034,4,116621.13,3,4,4,Champion
29820,1034,4,120813.02,3,4,4,Champion
29894,1034,4,131237.7,3,4,4,Champion
29595,1034,4,131484.3,3,4,4,Champion
29737,1034,4,167690.13,3,4,4,Champion
29941,1034,4,176701.58,3,4,4,Champion
30051,1034,4,185558.83,3,4,4,Champion
30116,1034,4,211671.27,3,4,4,Champion
29589,1034,4,223583.86,3,4,4,Champion
30070,1034,4,241374.5,3,4,4,Champion
29693,1034,4,307800.86,3,4,4,Champion
29987,1034,4,402574.86,3,4,4,Champion
29641,1034,4,606819.61,3,4,4,Champion
30057,1034,5,5734.49,3,4,4,Champion
29672,1034,6,3205.16,3,4,4,Champion
29599,1034,6,7841.74,3,4,4,Champion
29875,1034,6,9104.48,3,4,4,Champion
29826,1034,7,7834.82,3,4,4,Champion
29679,1034,7,9680.94,3,4,4,Champion
29867,1034,7,19502.6,3,4,4,Champion
29500,1034,7,147107.03,3,4,4,Champion
30018,1034,8,3358.51,3,4,4,Champion
29604,1034,8,3425.9,3,4,4,Champion
29920,1034,8,3980.79,3,4,4,Champion
30084,1034,8,9336.93,3,4,4,Champion
30114,1034,8,13135.03,3,4,4,Champion
29682,1034,8,13525.14,3,4,4,Champion
29837,1034,8,17225.57,3,4,4,Champion
29745,1034,8,17802.7,3,4,4,Champion
29879,1034,8,33364.2,3,4,4,Champion
29683,1034,8,45316.89,3,4,4,Champion
29520,1034,8,48061.47,3,4,4,Champion
29654,1034,8,50149.23,3,4,4,Champion
29778,1034,8,50673.19,3,4,4,Champion
30039,1034,8,55823.38,3,4,4,Champion
29805,1034,8,67712.48,3,4,4,Champion
29981,1034,8,96507.66,3,4,4,Champion
29795,1034,8,166136.48,3,4,4,Champion
29605,1034,8,279226.0,3,4,4,Champion
30075,1034,8,280716.36,3,4,4,Champion
29909,1034,8,285873.69,3,4,4,Champion
30065,1034,8,325324.05,3,4,4,Champion
29658,1034,8,329150.84,3,4,4,Champion
29783,1034,8,348070.07,3,4,4,Champion
29692,1034,8,366009.65,3,4,4,Champion
29704,1034,8,377088.62,3,4,4,Champion
30109,1034,8,378936.09,3,4,4,Champion
29587,1034,8,399672.86,3,4,4,Champion
29647,1034,8,402240.8,3,4,4,Champion
29744,1034,8,449330.82,3,4,4,Champion
30000,1034,8,533078.28,3,4,4,Champion
29689,1034,8,600077.27,3,4,4,Champion
29772,1034,8,660645.94,3,4,4,Champion
30048,1034,8,678828.84,3,4,4,Champion
29747,1034,9,20895.92,3,4,4,Champion
29824,1034,9,99904.75,3,4,4,Champion
30096,1034,9,148385.95,3,4,4,Champion
29958,1034,9,173851.93,3,4,4,Champion
29606,1034,10,16030.15,3,4,4,Champion
29570,1034,12,61854.54,3,4,4,Champion
29761,1034,12,68068.68,3,4,4,Champion
29533,1034,12,93332.01,3,4,4,Champion
29811,1034,12,170328.56,3,4,4,Champion
29489,1034,12,428350.53,3,4,4,Champion
30067,1034,12,442054.09,3,4,4,Champion
29844,1034,12,452727.93,3,4,4,Champion
29734,1034,12,469357.29,3,4,4,Champion
29825,1034,12,475892.04,3,4,4,Champion
29992,1034,12,483162.61,3,4,4,Champion
29497,1034,12,789884.29,3,4,4,Champion
29827,1034,12,801766.21,3,4,4,Champion
29580,1034,12,815914.25,3,4,4,Champion
29646,1034,12,820383.55,3,4,4,Champion
29994,1034,12,824331.77,3,4,4,Champion
29614,1034,12,901346.86,3,4,4,Champion
21546,1035,1,5.51,3,1,1,New Customer
24600,1035,1,5.51,3,1,1,New Customer
24559,1035,1,6.94,3,1,1,New Customer
16838,1035,1,15.45,3,1,1,New Customer
24884,1035,1,26.28,3,1,1,New Customer
15855,1035,1,32.33,3,1,1,New Customer
27893,1035,1,38.55,3,1,1,New Customer
14618,1035,1,44.18,3,1,1,New Customer
12408,1035,1,46.72,3,1,1,New Customer
27304,1035,1,47.48,3,1,1,New Customer
23353,1035,1,49.97,3,1,1,New Customer
22744,1035,1,59.9,3,1,1,New Customer
18410,1035,1,65.17,3,1,2,Potential
28214,1035,1,66.28,3,2,2,Potential
29022,1035,1,70.69,3,2,2,Potential
26497,1035,1,71.79,3,2,2,Potential
29246,1035,1,97.75,3,2,2,Potential
23746,1035,1,596.69,3,2,2,Potential
24099,1035,1,622.97,3,2,3,Loyal
23227,1035,1,660.73,3,2,3,Loyal
27711,1035,1,682.3,3,2,3,Loyal
23582,1035,1,695.01,3,2,3,Loyal
28699,1035,1,858.96,3,2,3,Loyal
29462,1035,1,944.58,3,2,3,Loyal
17476,1035,1,1879.59,3,3,3,Loyal
18237,1035,1,2562.45,3,3,3,Loyal
16785,1035,1,2588.93,3,3,3,Loyal
28742,1035,1,2683.0,3,3,3,Loyal
24067,1035,1,2754.01,3,3,3,Loyal
13599,1035,2,56.63,3,3,1,Potential
12597,1035,2,58.8,3,3,1,Potential
12633,1035,2,95.32,3,3,2,Loyal
16706,1035,2,102.73,3,3,2,Loyal
13694,1035,2,116.64,3,3,2,Loyal
17302,1035,2,162.92,3,3,2,Loyal
14003,1035,2,1745.23,3,3,3,Loyal
26033,1035,2,2103.35,3,3,3,Loyal
13721,1035,2,3079.11,3,3,3,Loyal
15622,1035,2,3345.19,3,3,4,Champion
20208,1035,2,3557.63,3,4,4,Champion
19040,1035,2,3658.0,3,4,4,Champion
17989,1035,2,4345.46,3,4,4,Champion
29275,1035,2,4784.22,3,4,4,Champion
17278,1035,2,4842.94,3,4,4,Champion
15218,1035,2,4860.98,3,4,4,Champion
27280,1035,2,4914.1,3,4,4,Champion
13064,1035,2,5060.32,3,4,4,Champion
25984,1035,2,5110.44,3,4,4,Champion
21571,1035,2,5110.53,3,4,4,Champion
15631,1035,3,5660.24,3,4,4,Champion
14697,1035,3,7386.46,3,4,4,Champion
12701,1035,3,7589.63,3,4,4,Champion
16309,1035,3,7636.2,3,4,4,Champion
11494,1035,3,7706.06,3,4,4,Champion
13261,1035,4,7956.64,3,4,4,Champion
11431,1035,4,10953.84,3,4,4,Champion
15907,1036,1,5.51,3,1,1,New Customer
15982,1036,1,5.51,3,1,1,New Customer
16960,1036,1,5.51,3,1,1,New Customer
25644,1036,1,20.96,3,1,1,New Customer
12889,1036,1,24.29,3,1,1,New Customer
19478,1036,1,26.28,3,1,1,New Customer
26621,1036,1,32.03,3,1,1,New Customer
23131,1036,1,33.14,3,1,1,New Customer
20176,1036,1,35.67,3,1,1,New Customer
23615,1036,1,35.67,3,1,1,New Customer
20867,1036,1,43.07,3,1,1,New Customer
19674,1036,1,46.72,3,1,1,New Customer
11596,1036,1,55.22,3,1,1,New Customer
12258,1036,1,55.24,3,1,1,New Customer
29402,1036,1,59.66,3,1,1,New Customer
16336,1036,1,71.24,3,2,2,Potential
22342,1036,1,76.21,3,2,2,Potential
21198,1036,1,77.32,3,2,2,Potential
19022,1036,1,77.34,3,2,2,Potential
13681,1036,1,82.85,3,2,2,Potential
20704,1036,1,86.15,3,2,2,Potential
22985,1036,1,90.0,3,2,2,Potential
16423,1036,1,92.79,3,2,2,Potential
19066,1036,1,93.88,3,2,2,Potential
29370,1036,1,108.25,3,2,2,Potential
18023,1036,1,207.72,3,2,2,Potential
23340,1036,1,612.14,3,2,3,Loyal
23683,1036,1,612.14,3,2,3,Loyal
19854,1036,1,613.24,3,2,3,Loyal
24182,1036,1,622.07,3,2,3,Loyal
23816,1036,1,622.97,3,2,3,Loyal
20069,1036,1,635.35,3,2,3,Loyal
23901,1036,1,635.35,3,2,3,Loyal
23704,1036,1,663.51,3,2,3,Loyal
22307,1036,1,888.94,3,2,3,Loyal
28688,1036,1,995.99,3,2,3,Loyal
21355,1036,1,1308.83,3,2,3,Loyal
25442,1036,1,1918.26,3,3,3,Loyal
18318,1036,1,1945.32,3,3,3,Loyal
26352,1036,1,1949.19,3,3,3,Loyal
16112,1036,1,2622.68,3,3,3,Loyal
24811,1036,1,2694.06,3,3,3,Loyal
11127,1036,2,48.6,3,3,1,Potential
11370,1036,2,88.37,3,3,2,Loyal
17807,1036,2,89.77,3,3,2,Loyal
13952,1036,2,90.9,3,3,2,Loyal
13547,1036,2,92.76,3,3,2,Loyal
21702,1036,2,101.59,3,3,2,Loyal
17066,1036,2,116.85,3,3,2,Loyal
19147,1036,2,147.75,3,3,2,Loyal
16690,1036,2,182.4,3,3,2,Loyal
25558,1036,2,1444.3,3,3,3,Loyal
14902,1036,2,1700.13,3,3,3,Loyal
25020,1036,2,1712.11,3,3,3,Loyal
26189,1036,2,2128.73,3,3,3,Loyal
24252,1036,2,3032.7,3,3,3,Loyal
23662,1036,2,4328.88,3,4,4,Champion
22267,1036,2,4604.79,3,4,4,Champion
17258,1036,2,4804.27,3,4,4,Champion
15150,1036,2,4838.88,3,4,4,Champion
14769,1036,2,4859.51,3,4,4,Champion
15219,1036,2,4860.98,3,4,4,Champion
17288,1036,2,4891.0,3,4,4,Champion
15184,1036,2,4907.72,3,4,4,Champion
27453,1036,2,4937.31,3,4,4,Champion
27279,1036,2,4961.98,3,4,4,Champion
21878,1036,2,5153.49,3,4,4,Champion
24235,1036,2,5336.48,3,4,4,Champion
16547,1036,2,5415.25,3,4,4,Champion
12547,1036,2,6517.58,3,4,4,Champion
13127,1036,3,95.32,3,4,2,Loyal
15402,1036,3,145.36,3,4,2,Loyal
14306,1036,3,4036.82,3,4,4,Champion
12526,1036,3,5778.46,3,4,4,Champion
16392,1036,3,6393.95,3,4,4,Champion
12990,1036,3,7546.56,3,4,4,Champion
12686,1036,3,7585.23,3,4,4,Champion
16298,1036,3,7735.96,3,4,4,Champion
11750,1036,3,9003.56,3,4,4,Champion
11443,1036,3,9099.68,3,4,4,Champion
12363,1036,4,302.66,3,4,2,Loyal
26176,1037,1,5.51,3,1,1,New Customer
18667,1037,1,14.3,3,1,1,New Customer
27748,1037,1,26.28,3,1,1,New Customer
16265,1037,1,30.14,3,1,1,New Customer
14430,1037,1,34.22,3,1,1,New Customer
25278,1037,1,40.43,3,1,1,New Customer
22865,1037,1,41.18,3,1,1,New Customer
24564,1037,1,43.07,3,1,1,New Customer
18474,1037,1,44.18,3,1,1,New Customer
25824,1037,1,44.18,3,1,1,New Customer
28912,1037,1,60.75,3,1,2,Potential
15279,1037,1,62.95,3,1,2,Potential
21834,1037,1,65.17,3,1,2,Potential
22564,1037,1,65.17,3,1,2,Potential
23812,1037,1,77.32,3,2,2,Potential
20396,1037,1,77.34,3,2,2,Potential
26742,1037,1,77.34,3,2,2,Potential
25274,1037,1,79.1,3,2,2,Potential
20355,1037,1,87.27,3,2,2,Potential
26780,1037,1,87.81,3,2,2,Potential
13386,1037,1,93.88,3,2,2,Potential
25153,1037,1,106.16,3,2,2,Potential
18765,1037,1,132.58,3,2,2,Potential
22531,1037,1,203.85,3,2,2,Potential
24205,1037,1,680.09,3,2,3,Loyal
27892,1037,1,717.65,3,2,3,Loyal
28705,1037,1,858.96,3,2,3,Loyal
21667,1037,1,905.53,3,2,3,Loyal
21396,1037,1,1293.38,3,2,3,Loyal
23794,1037,1,1381.07,3,3,3,Loyal
18439,1037,1,1879.59,3,3,3,Loyal
18501,1037,1,1934.83,3,3,3,Loyal
22510,1037,1,1949.19,3,3,3,Loyal
13391,1037,1,2658.04,3,3,3,Loyal
24700,1037,1,2709.5,3,3,3,Loyal
18292,1037,2,43.37,3,3,1,Potential
12303,1037,2,93.34,3,3,2,Loyal
11982,1037,2,116.31,3,3,2,Loyal
17101,1037,2,181.15,3,3,2,Loyal
16009,1037,2,188.35,3,3,2,Loyal
25704,1037,2,1369.19,3,3,3,Loyal
15191,1037,2,1715.49,3,3,3,Loyal
26022,1037,2,2142.01,3,3,3,Loyal
18039,1037,2,2707.34,3,3,3,Loyal
17999,1037,2,2711.76,3,3,3,Loyal
24272,1037,2,3022.76,3,3,3,Loyal
24266,1037,2,3038.0,3,3,3,Loyal
15210,1037,2,3233.66,3,3,4,Champion
19027,1037,2,3347.13,3,3,4,Champion
19065,1037,2,3641.45,3,4,4,Champion
19038,1037,2,3666.78,3,4,4,Champion
24305,1037,2,4359.81,3,4,4,Champion
15589,1037,2,4880.1,3,4,4,Champion
27537,1037,2,4938.76,3,4,4,Champion
12923,1037,2,4957.63,3,4,4,Champion
27250,1037,2,5069.7,3,4,4,Champion
21889,1037,2,5110.53,3,4,4,Champion
15362,1037,2,5243.25,3,4,4,Champion
16425,1037,3,6319.16,3,4,4,Champion
13555,1037,3,7165.32,3,4,4,Champion
14150,1037,3,7409.68,3,4,4,Champion
12996,1037,3,7523.0,3,4,4,Champion
12688,1037,3,7588.52,3,4,4,Champion
13988,1037,4,216.05,3,4,2,Loyal
24562,1038,1,4.41,3,1,1,New Customer
28448,1038,1,23.75,3,1,1,New Customer
14715,1038,1,34.55,3,1,1,New Customer
27012,1038,1,40.08,3,1,1,New Customer
23876,1038,1,40.43,3,1,1,New Customer
24222,1038,1,41.18,3,1,1,New Customer
21007,1038,1,65.17,3,1,2,Potential
24510,1038,1,67.49,3,2,2,Potential
16283,1038,1,70.69,3,2,2,Potential
24845,1038,1,76.75,3,2,2,Potential
20849,1038,1,77.32,3,2,2,Potential
19846,1038,1,77.34,3,2,2,Potential
26770,1038,1,77.34,3,2,2,Potential
17106,1038,1,80.62,3,2,2,Potential
23327,1038,1,81.73,3,2,2,Potential
27395,1038,1,83.39,3,2,2,Potential
18588,1038,1,132.58,3,2,2,Potential
13506,1038,1,137.0,3,2,2,Potential
28691,1038,1,858.96,3,2,3,Loyal
24796,1038,1,2649.85,3,3,3,Loyal
29357,1038,1,2649.85,3,3,3,Loyal
24801,1038,1,2673.06,3,3,3,Loyal
12598,1038,2,47.48,3,3,1,Potential
12982,1038,2,64.06,3,3,2,Loyal
11806,1038,2,106.38,3,3,2,Loyal
18506,1038,2,112.64,3,3,2,Loyal
19798,1038,2,141.93,3,3,2,Loyal
24303,1038,2,4649.09,3,4,4,Champion
15171,1038,2,4853.18,3,4,4,Champion
29274,1038,2,4949.98,3,4,4,Champion
21894,1038,2,5110.53,3,4,4,Champion
25993,1038,2,5136.38,3,4,4,Champion
21876,1038,2,5153.04,3,4,4,Champion
21888,1038,2,5442.77,3,4,4,Champion
12023,1038,2,6556.25,3,4,4,Champion
15543,1038,3,199.94,3,4,2,Loyal
12754,1038,3,7186.04,3,4,4,Champion
12703,1038,3,7614.69,3,4,4,Champion
13318,1038,4,236.76,3,4,2,Loyal
14328,1038,5,341.07,3,4,2,Loyal
17406,1039,1,8.04,3,1,1,New Customer
24625,1039,1,15.45,3,1,1,New Customer
21247,1039,1,16.55,3,1,1,New Customer
26246,1039,1,30.14,3,1,1,New Customer
19907,1039,1,35.66,3,1,1,New Customer
20443,1039,1,43.61,3,1,1,New Customer
26501,1039,1,54.68,3,1,1,New Customer
20692,1039,1,55.22,3,1,1,New Customer
15292,1039,1,60.73,3,1,1,New Customer
13921,1039,1,62.95,3,1,2,Potential
20633,1039,1,76.21,3,2,2,Potential
20119,1039,1,77.34,3,2,2,Potential
17636,1039,1,81.73,3,2,2,Potential
20881,1039,1,87.25,3,2,2,Potential
20020,1039,1,87.27,3,2,2,Potential
26149,1039,1,87.27,3,2,2,Potential
26046,1039,1,103.3,3,2,2,Potential
23454,1039,1,627.37,3,2,3,Loyal
24698,1039,1,635.35,3,2,3,Loyal
27009,1039,1,635.35,3,2,3,Loyal
23723,1039,1,694.44,3,2,3,Loyal
23815,1039,1,800.54,3,2,3,Loyal
14893,1039,1,927.63,3,2,3,Loyal
14885,1039,1,1276.81,3,2,3,Loyal
18228,1039,1,1889.53,3,3,3,Loyal
18502,1039,1,1945.32,3,3,3,Loyal
16145,1039,1,2566.12,3,3,3,Loyal
16854,1039,1,2588.94,3,3,3,Loyal
16850,1039,1,2602.25,3,3,3,Loyal
16869,1039,1,2626.54,3,3,3,Loyal
16867,1039,1,2632.04,3,3,3,Loyal
19972,1039,2,54.92,3,3,1,Potential
18165,1039,2,90.9,3,3,2,Loyal
11706,1039,2,98.33,3,3,2,Loyal
18541,1039,2,104.16,3,3,2,Loyal
17350,1039,2,140.85,3,3,2,Loyal
11697,1039,2,169.02,3,3,2,Loyal
14894,1039,2,1661.45,3,3,3,Loyal
26745,1039,2,2135.37,3,3,3,Loyal
26566,1039,2,2228.73,3,3,3,Loyal
20186,1039,2,3527.06,3,4,4,Champion
19067,1039,2,3735.9,3,4,4,Champion
27106,1039,2,4923.32,3,4,4,Champion
15214,1039,2,4962.42,3,4,4,Champion
27296,1039,2,4992.91,3,4,4,Champion
27294,1039,2,5017.22,3,4,4,Champion
12949,1039,2,5037.17,3,4,4,Champion
25977,1039,2,5110.44,3,4,4,Champion
25986,1039,2,5110.44,3,4,4,Champion
17921,1039,2,5192.13,3,4,4,Champion
17920,1039,2,5230.79,3,4,4,Champion
13088,1039,2,5260.15,3,4,4,Champion
19037,1039,2,5368.47,3,4,4,Champion
21897,1039,2,5425.19,3,4,4,Champion
15571,1039,3,112.54,3,4,2,Loyal
13954,1039,3,141.95,3,4,2,Loyal
13770,1039,3,7103.19,3,4,4,Champion
14712,1039,3,7359.95,3,4,4,Champion
16829,1039,3,7939.83,3,4,4,Champion
15676,1039,3,7983.27,3,4,4,Champion
12202,1039,4,189.47,3,4,2,Loyal
29269,1040,1,4.41,3,1,1,New Customer
15573,1040,1,5.51,3,1,1,New Customer
24045,1040,1,5.51,3,1,1,New Customer
15296,1040,1,8.04,3,1,1,New Customer
20986,1040,1,8.04,3,1,1,New Customer
21682,1040,1,8.04,3,1,1,New Customer
12651,1040,1,9.93,3,1,1,New Customer
29259,1040,1,15.45,3,1,1,New Customer
13219,1040,1,24.29,3,1,1,New Customer
20774,1040,1,25.34,3,1,1,New Customer
26212,1040,1,26.28,3,1,1,New Customer
16473,1040,1,27.61,3,1,1,New Customer
28974,1040,1,27.61,3,1,1,New Customer
26284,1040,1,30.14,3,1,1,New Customer
26494,1040,1,30.14,3,1,1,New Customer
24715,1040,1,32.58,3,1,1,New Customer
26255,1040,1,40.08,3,1,1,New Customer
15563,1040,1,44.18,3,1,1,New Customer
19180,1040,1,44.18,3,1,1,New Customer
23644,1040,1,44.18,3,1,1,New Customer
22496,1040,1,54.11,3,1,1,New Customer
21760,1040,1,55.22,3,1,1,New Customer
19050,1040,1,62.95,3,1,2,Potential
27422,1040,1,66.82,3,2,2,Potential
26671,1040,1,77.34,3,2,2,Potential
